---------------------------------------------------------------
[ 2019-02-25T19:08:49+08:00 ] 127.0.0.1 GET www.job.com/api/report/person_recru/recruitment_list?dtfm=2018-01-01&dtto=2018-03-31&_d=1551092923822
[ sql ] [ DB ] CONNECT:[ UseTime:0.005000s ] mysql:host=192.168.199.134;port=3306;dbname=test_resume;charset=utf8
[ sql ] [ SQL ] SHOW COLUMNS FROM `rs_resume` [ RunTime:0.005000s ]
[ sql ] [ SQL ] SELECT `id`,`name`,`phone`,`email`,`school`,`educational`,`graduation_time`,`work_year`,`source`,`ct_user`,`ct_time`,`company_type`,`expected_job` FROM `rs_resume` WHERE  ( 1=1 ) [ RunTime:0.118007s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196605 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196606 LIMIT 1 [ RunTime:0.026002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196607 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196608 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196609 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196610 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196611 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196612 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196613 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196614 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196615 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196616 LIMIT 1 [ RunTime:0.025001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196617 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196618 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196619 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196620 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196621 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196622 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196623 LIMIT 1 [ RunTime:0.026002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196624 LIMIT 1 [ RunTime:0.029001s ]
